episode_id,player_0_team,player_1_team,player_0_score,player_1_score,winner,margin,total_steps
91e33912-9926-11f1-b905-0242ac130202,vijaikm,Kevin Zhao,75430.0,76697.0,Player 1,1267.0,720
9764bc9e-992b-11f1-942d-0242ac130203,vijaikm,Mohammed Nomaan,93125.0,92739.0,Player 0,386.0,720
e2eb794c-98b2-11f1-a030-0242ac130203,Kendamarron,vijaikm,55116.0,66721.0,Player 1,11605.0,720
2b09e660-98a3-11f1-adb2-0242ac130202,vijaikm,Chukunder,92782.0,78389.0,Player 0,14393.0,720
215f78b0-46ec-11ef-a92b-0242ac130202,p0,p1,-1.0,-1.0,Tie,0.0,720
6b1d6bd6-96ec-11f1-b104-0242ac130203,vijaikm,Roman Tamrazov 52,106031.0,89286.0,Player 0,16745.0,720
a4f87e48-98b0-11f1-ac27-0242ac130203,vijaikm,Juandix,126251.0,121520.0,Player 0,4731.0,720
737fc9ca-96cb-11f1-9087-0242ac130203,vijaikm,t3l3k3n3sis,93441.0,89036.0,Player 0,4405.0,720
c354594e-9936-11f1-a8de-0242ac130202,vijaikm,Heikki Leskelä,86147.0,84529.0,Player 0,1618.0,720
8aa98194-96c2-11f1-8d20-0242ac130203,AM,vijaikm,81117.0,55203.0,Player 0,25914.0,720
c6dfd2f0-9936-11f1-9fba-0242ac130204,vijaikm,StephenNedumpally,98848.0,92468.0,Player 0,6380.0,720
c227c6c0-98fd-11f1-87ea-0242ac130204,Yike Xu,vijaikm,111140.0,110827.0,Player 0,313.0,720
8cbc0aca-96da-11f1-805b-0242ac130202,vijaikm,MightyK,101042.0,95246.0,Player 0,5796.0,720
d0876886-96bb-11f1-9279-0242ac130203,S4K50M,vijaikm,116028.0,140280.0,Player 1,24252.0,720
90293309,Seb (allegedly),somewhere after,0.0,0.0,Tie,0.0,720
128dd354-98a7-11f1-9a17-0242ac130204,Yan,vijaikm,81411.0,100636.0,Player 1,19225.0,720
d795434e-94d3-11f1-be88-0242ac130203,FieldOps,vijaikm,11865.0,60643.0,Player 1,48778.0,720
75b8239a-989c-11f1-bf03-0242ac130204,vijaikm,Raef Guizani,63881.0,93251.0,Player 1,29370.0,720
2833131e-96f8-11f1-9d8d-0242ac130203,vijaikm,Marco DG,127547.0,124924.0,Player 0,2623.0,720
90233445,wenyuan Guo,senkin13,0.0,0.0,Tie,0.0,720
b0ed5b40-96cd-11f1-9fdb-0242ac130203,chunluran,vijaikm,87914.0,83947.0,Player 0,3967.0,720
ce67823a-98ef-11f1-bdf0-0242ac130204,nasu726,vijaikm,131305.0,136716.0,Player 1,5411.0,720
588a2fa0-96f0-11f1-9023-0242ac130203,vijaikm,Ashok Kumar Garain,50182.0,33067.0,Player 0,17115.0,720
df850cf0-96eb-11f1-a343-0242ac130204,Goober,vijaikm,69031.0,79958.0,Player 1,10927.0,720
c9dfe6a6-9923-11f1-a8ee-0242ac130203,vijaikm,Omkar Kadam,66111.0,53604.0,Player 0,12507.0,720
8c06be68-96da-11f1-8ed8-0242ac130202,JOSHUA EDWIN JACOB V 24F,vijaikm,104180.0,79937.0,Player 0,24243.0,720
70add74e-97a4-11f1-b40f-0242ac130203,カワシギ,researchstudio.site,82268.0,76827.0,Player 0,5441.0,720
382c795c-95ec-11f1-a6d1-0242ac130202,vijaikm,vijaikm,47077.0,45517.0,Player 0,1560.0,720
48adac24-95d3-11f1-9714-0242ac130203,Game_khó_vkl,vijaikm,68737.0,44995.0,Player 0,23742.0,720
90274719,Winter Lamb,Knight of Favonius,0.0,0.0,Tie,0.0,720
f9014058-949e-11f1-b2eb-0242ac130202,Vishwa,vijaikm,20053.0,4748.0,Player 0,15305.0,720
beefe3aa-9931-11f1-8c60-0242ac130203,KeHao Liu,vijaikm,96762.0,103734.0,Player 1,6972.0,720
4169f216-99ba-11f1-a334-0242ac130202,カワシギ,Thomas Tschinkel,91046.0,94014.0,Player 1,2968.0,720
9eb21918-9a5e-11f1-b12b-0242ac130202,Thomas Tschinkel,カワシギ,50677.0,57087.0,Player 1,6410.0,720
f3741272-9779-11f1-8197-0242ac130203,カワシギ,researchstudio.site,48600.0,49317.0,Player 1,717.0,720
b5eae72a-99a2-11f1-8de2-0242ac130202,Thomas Tschinkel,カワシギ,57181.0,53712.0,Player 0,3469.0,720
3c5e101a-97ba-11f1-b7b9-0242ac130204,カワシギ,researchstudio.site,85554.0,82376.0,Player 0,3178.0,720
3311b1d6-9a69-11f1-9e1a-0242ac130203,カワシギ,Thomas Tschinkel,131677.0,130858.0,Player 0,819.0,720
de578aaa-99a8-11f1-84c8-0242ac130204,カワシギ,Thomas Tschinkel,68423.0,72724.0,Player 1,4301.0,720
89e1e0ae-977f-11f1-afda-0242ac130204,researchstudio.site,カワシギ,76999.0,81217.0,Player 1,4218.0,720
636959ac-9a36-11f1-9872-0242ac130203,カワシギ,Thomas Tschinkel,115422.0,115474.0,Player 1,52.0,720
364b15be-9923-11f1-ab6e-0242ac130202,Chirantan Bhardwaj,vijaikm,48876.0,65341.0,Player 1,16465.0,720
03816a9e-98b4-11f1-b8f7-0242ac130203,vijaikm,Artyom Lyan,68563.0,70295.0,Player 1,1732.0,720
e5af9848-96f0-11f1-9525-0242ac130203,vijaikm,noobanot,104245.0,103994.0,Player 0,251.0,720
755c650a-989c-11f1-bdd1-0242ac130204,Rucbic,vijaikm,88109.0,103558.0,Player 1,15449.0,720
0624aee4-96cc-11f1-9fcc-0242ac130204,namanbnsl,vijaikm,127877.0,138406.0,Player 1,10529.0,720
9bfb583c-45cf-11ef-99a3-0242ac130202,p0,p1,-1.0,-1.0,Tie,0.0,720
3eb40b24-98b6-11f1-a3cb-0242ac130203,habe.sq,vijaikm,52983.0,64999.0,Player 1,12016.0,720
96dca3fa-9565-11f1-83e5-0242ac130202,vijaikm,Aryaman Chokhani,76758.0,29005.0,Player 0,47753.0,720
ea168d20-4534-11ef-b24c-0242ac130203,p0,p1,-1.0,1.0,Player 1,2.0,720
91279669,Mengfei Li,spellstriker,0.0,0.0,Tie,0.0,720
997a840e-991d-11f1-aaa9-0242ac130203,vijaikm,vijaikm,53126.0,54244.0,Player 1,1118.0,720
e2177b24-98b2-11f1-9af6-0242ac130202,vijaikm,Filippo Gombac,80396.0,65030.0,Player 0,15366.0,720
d426f73c-989f-11f1-adf7-0242ac130203,vijaikm,Artyom Lyan,105371.0,111963.0,Player 1,6592.0,720
30443e34-96fd-11f1-812e-0242ac130204,Andrei Chulkov,vijaikm,76875.0,70449.0,Player 0,6426.0,720
abbc62e6-4bad-11ef-8f8f-0242ac130202,p0,p1,-1.0,-1.0,Tie,0.0,720
b307b388-97ab-11f1-aaf2-0242ac130203,researchstudio.site,カワシギ,88901.0,95483.0,Player 1,6582.0,720
5dbcc1d2-9929-11f1-908d-0242ac130204,vijaikm,Leifson1337,117167.0,106951.0,Player 0,10216.0,720
4cf381f2-98d3-11f1-8d00-0242ac130202,Pulak Kanti Bhowmick,vijaikm,120764.0,114656.0,Player 0,6108.0,720
8d8421ca-9934-11f1-bc31-0242ac130203,vijaikm,nekoha,134927.0,132177.0,Player 0,2750.0,720
c8532998-98d7-11f1-8a59-0242ac130203,vijaikm,Isaac Grossman,105048.0,100603.0,Player 0,4445.0,720
1bcecc40-95ee-11f1-a579-0242ac130203,PYD966,vijaikm,147173.0,47162.0,Player 0,100011.0,720
310c030e-98a8-11f1-9bd5-0242ac130203,Tariku Mehdi,vijaikm,135009.0,134110.0,Player 0,899.0,720
5581c1ae-989b-11f1-bea8-0242ac130202,vijaikm,Mohit Rao,97834.0,75579.0,Player 0,22255.0,720
3d5baad2-98ef-11f1-b6be-0242ac130202,vijaikm,Filippo Gombac,93664.0,74050.0,Player 0,19614.0,720
8f3257a6-96ed-11f1-8913-0242ac130203,vijaikm,Onelux,109583.0,76357.0,Player 0,33226.0,720
477ff232-992d-11f1-bc2d-0242ac130202,vijaikm,Saravana Rajan B,112731.0,107321.0,Player 0,5410.0,720
7528e6d2-96f1-11f1-b872-0242ac130202,spellstriker,vijaikm,76645.0,74645.0,Player 0,2000.0,720
90354967,Soobin An,somewhere after,0.0,0.0,Tie,0.0,720
89c4e50e-98af-11f1-ab73-0242ac130203,sky machine,vijaikm,110834.0,111654.0,Player 1,820.0,720
eae7d63e-98a0-11f1-8037-0242ac130203,vijaikm,Fajri Yanuar Shiddiq Juanda,84966.0,84964.0,Player 0,2.0,720
d9d3b59a-949d-11f1-9da3-0242ac130204,Hilarus,vijaikm,3000.0,7430.0,Player 1,4430.0,720
46832cbe-992d-11f1-95f5-0242ac130203,vijaikm,pns,128090.0,124754.0,Player 0,3336.0,720
db2b2b3c-9932-11f1-91b1-0242ac130204,vijaikm,Dr Chandrasen Pandey,51968.0,44535.0,Player 0,7433.0,720
d9f41eb2-98c0-11f1-a9cf-0242ac130203,vijaikm,DL,60141.0,60181.0,Player 1,40.0,720
37f7cd36-9936-11f1-9614-0242ac130203,vijaikm,Liquidus,106595.0,92644.0,Player 0,13951.0,720
0b6a1e34-96d1-11f1-96df-0242ac130203,SZ_00_zyz,vijaikm,75941.0,59431.0,Player 0,16510.0,720
de0ead80-99a8-11f1-80f5-0242ac130204,vijaikm,Sébastien Mametz (Pixs),118484.0,114415.0,Player 0,4069.0,720
d06b99c2-957a-11f1-bf85-0242ac130202,vijaikm,Zhian Wei,49032.0,37858.0,Player 0,11174.0,720
4cb9ad0c-96c5-11f1-9454-0242ac130203,vijaikm,batuhan kalem,87850.0,71627.0,Player 0,16223.0,720
fce16776-4a4e-11ef-a7b3-0242ac130202,p0,p1,-1.0,-1.0,Tie,0.0,720
0fe8b5ae-987c-11f1-bde9-0242ac130202,vijaikm,Sangita Bannore,73631.0,60030.0,Player 0,13601.0,720
f3df59b8-992e-11f1-bc76-0242ac130202,CemBas,vijaikm,133250.0,133936.0,Player 1,686.0,720
584bccca-4d6d-11ef-95d5-0242ac130202,p0,p1,-1.0,-1.0,Tie,0.0,720
f4cd6a44-96fa-11f1-81fd-0242ac130203,Re2lawd,vijaikm,72540.0,63293.0,Player 0,9247.0,720
b31cea88-9566-11f1-81dc-0242ac130204,vijaikm,DeokJin,60582.0,84146.0,Player 1,23564.0,720
b982e542-94d2-11f1-bcf8-0242ac130204,Lucas Ferreira,vijaikm,25580.0,34125.0,Player 1,8545.0,720
460d388a-98a4-11f1-abcc-0242ac130204,Justin CH123,vijaikm,108673.0,142131.0,Player 1,33458.0,720
acb6b0e6-9914-11f1-af32-0242ac130203,JM,vijaikm,107256.0,101493.0,Player 0,5763.0,720
66b8d41c-98a5-11f1-b865-0242ac130203,vijaikm,Sky kun,125092.0,101604.0,Player 0,23488.0,720
50c4d4ae-98a9-11f1-b0f1-0242ac130202,riicon,vijaikm,99381.0,123775.0,Player 1,24394.0,720
3cc7d6b6-9928-11f1-b0ed-0242ac130203,Artyom Lyan,vijaikm,107145.0,106054.0,Player 0,1091.0,720
ae3945b0-98c8-11f1-9fe0-0242ac130202,旧楚狂人,vijaikm,90030.0,90646.0,Player 1,616.0,720
90946120,Wufang Hong,manual player,0.0,0.0,Tie,0.0,720
01900aa4-9834-11f1-9fa1-0242ac130202,vijaikm,HunterBlue,84902.0,87094.0,Player 1,2192.0,720
a9f1112a-9582-11f1-b871-0242ac130202,vijaikm,fgwiebfaoish,62628.0,110835.0,Player 1,48207.0,720
85454d06-98a6-11f1-80da-0242ac130202,Feng Jiahui,vijaikm,76753.0,90685.0,Player 1,13932.0,720
eb67c9c2-98b7-11f1-8acb-0242ac130203,vijaikm,Koushik Rudra,105840.0,88148.0,Player 0,17692.0,720
46f538ae-992d-11f1-ae83-0242ac130203,vijaikm,RS Turley,66089.0,67474.0,Player 1,1385.0,720
fb730908-9920-11f1-8282-0242ac130204,vijaikm,Christoffer Thimsen,104850.0,54403.0,Player 0,50447.0,720
5dae5340-9929-11f1-8ed9-0242ac130202,vijaikm,Keisuke,72989.0,73905.0,Player 1,916.0,720
0fd4f1ea-9930-11f1-aafc-0242ac130204,kevin park,vijaikm,139834.0,136816.0,Player 0,3018.0,720
899c8de4-9921-11f1-825b-0242ac130204,HIDEYO CHIBA,vijaikm,56061.0,76137.0,Player 1,20076.0,720
079b0938-9877-11f1-b9e0-0242ac130202,vijaikm,Heikki Leskelä,114387.0,115107.0,Player 1,720.0,720
f207e3c2-96c1-11f1-b8f5-0242ac130204,vijaikm,tawashi,99507.0,71008.0,Player 0,28499.0,720
fe24afb2-95ec-11f1-b60e-0242ac130203,SIDHAARTH SHREE,vijaikm,63693.0,61519.0,Player 0,2174.0,720
53ef57d2-9703-11f1-b4fd-0242ac130203,vijaikm,Muhammad Imran,116593.0,137867.0,Player 1,21274.0,720
91144403,Komil Parmar,Aberrchan,0.0,0.0,Tie,0.0,720
d73ce3e6-4bad-11ef-9bda-0242ac130202,p0,p1,-1.0,1.0,Player 1,2.0,720
91046226,Forrest,manual player,0.0,0.0,Tie,0.0,720
0657e3d4-992b-11f1-8e9d-0242ac130202,Rômulo Siqueira,vijaikm,64895.0,65763.0,Player 1,868.0,720
9f8430a4-5255-11ef-a5d3-0242ac130202,p0,p1,-1.0,-1.0,Tie,0.0,720
d4f236b6-992d-11f1-9223-0242ac130202,Akshay Mathur,vijaikm,79761.0,81208.0,Player 1,1447.0,720
90329901,Ben Hamilton,somewhere after,0.0,0.0,Tie,0.0,720
a154b752-96e9-11f1-b10b-0242ac130203,vijaikm,Ahmed Samir,52588.0,28817.0,Player 0,23771.0,720
d8282446-98a4-11f1-9d69-0242ac130203,Dheeraj Kumar #3,vijaikm,93000.0,118947.0,Player 1,25947.0,720
2db242fc-9931-11f1-919f-0242ac130202,vijaikm,GUAM,73287.0,74616.0,Player 1,1329.0,720
3343ef70-9a69-11f1-a3cc-0242ac130202,カワシギ,Thomas Tschinkel,131469.0,131474.0,Player 1,5.0,720
1745d416-9922-11f1-ac2a-0242ac130203,vijaikm,Panagiotis Anagnostou,104856.0,93774.0,Player 0,11082.0,720
8292a590-9b8a-11f1-8f58-0242ac130203,TIM,vijaikm,79995.0,58361.0,Player 0,21634.0,720
515afe4e-9911-11f1-9dd0-0242ac130204,hengck23,vijaikm,54650.0,41782.0,Player 0,12868.0,720
a9f76100-96c8-11f1-9fa1-0242ac130204,vijaikm,Ripudaman Parmar,74099.0,60237.0,Player 0,13862.0,720
200a3326-9927-11f1-b289-0242ac130204,VN-Orion,vijaikm,61689.0,71394.0,Player 1,9705.0,720
dd7a96ba-991f-11f1-a686-0242ac130203,Ragav Rida,vijaikm,19252.0,119988.0,Player 1,100736.0,720
2a83d6a0-96bf-11f1-9b7e-0242ac130203,yf D,vijaikm,45269.0,130353.0,Player 1,85084.0,720
c093d0bc-991e-11f1-b87d-0242ac130203,Arya Arun,vijaikm,45894.0,132208.0,Player 1,86314.0,720
87a42756-982f-11f1-ad42-0242ac130203,huyimin517517,vijaikm,50369.0,51759.0,Player 1,1390.0,720
c79f1c3c-94d1-11f1-8b32-0242ac130203,vijaikm,vijaikm,18220.0,18149.0,Player 0,71.0,720
661b81cc-96e7-11f1-a6ce-0242ac130204,vijaikm,Symekah Shadrack Basweti,77512.0,10645.0,Player 0,66867.0,720
91020228,Kenjo1209,manual player,0.0,0.0,Tie,0.0,720
91306461,Burhan Ul Tayyab,spellstriker,0.0,0.0,Tie,0.0,720
7184df52-96c6-11f1-a1a1-0242ac130203,vijaikm,Faris Abqari,134872.0,119213.0,Player 0,15659.0,720
f34c8958-992e-11f1-b65d-0242ac130202,vijaikm,Galaxantic,68961.0,69696.0,Player 1,735.0,720
96776510-95df-11f1-a424-0242ac130203,Juwon Kweon,vijaikm,107142.0,77328.0,Player 0,29814.0,720
1a6f7a4a-9899-11f1-9261-0242ac130202,vijaikm,Manolo Chow,58811.0,33218.0,Player 0,25593.0,720
9b86f3e0-96f7-11f1-a66b-0242ac130202,vijaikm,WBF_USA_NYC,108678.0,107149.0,Player 0,1529.0,720
01054c9e-9838-11f1-83dc-0242ac130202,haogood666,vijaikm,90619.0,115290.0,Player 1,24671.0,720
91071030,Sebastian Mateus,X-xuhui,0.0,0.0,Tie,0.0,720
1b4c3c88-98ac-11f1-8e5b-0242ac130204,vijaikm,Khalid,102080.0,106317.0,Player 1,4237.0,720
7fc1267a-98f6-11f1-80d8-0242ac130203,Panos,vijaikm,114514.0,137587.0,Player 1,23073.0,720
da392e80-96f9-11f1-b84a-0242ac130204,IskanderAkhmetov,vijaikm,87481.0,88237.0,Player 1,756.0,720
2140955e-9ba8-11f1-a16f-0242ac130203,Abhiram 9803,vijaikm,127693.0,130461.0,Player 1,2768.0,720
05534716-96f2-11f1-9864-0242ac130204,vijaikm,Chirantan Bhardwaj,81287.0,71158.0,Player 0,10129.0,720
a2ebca78-98a7-11f1-9e64-0242ac130203,vijaikm,SOSyuki,139611.0,155431.0,Player 1,15820.0,720
81c2f442-992f-11f1-9a98-0242ac130203,Emile Andrieu,vijaikm,85882.0,87462.0,Player 1,1580.0,720
a5dc4ee8-9536-11f1-bf61-0242ac130202,vijaikm,Kaito Ichikawa,19697.0,43694.0,Player 1,23997.0,720
8ede53a0-9926-11f1-8a44-0242ac130204,vijaikm,durgesh dere,123045.0,112082.0,Player 0,10963.0,720
ce59c7fa-96f4-11f1-b5af-0242ac130203,vijaikm,Re2lawd,122939.0,123062.0,Player 1,123.0,720
23056ede-96ba-11f1-ab1e-0242ac130204,vijaikm,Ange Adantchede,65572.0,51908.0,Player 0,13664.0,720
5ee31a28-9499-11f1-90fd-0242ac130202,vijaikm,dankwa wadie,6040.0,55856.0,Player 1,49816.0,720
4f099694-9896-11f1-87ce-0242ac130203,Somasundar V,vijaikm,41679.0,106093.0,Player 1,64414.0,720
5459ff20-9937-11f1-8d7d-0242ac130202,lessgooo,vijaikm,54125.0,54125.0,Tie,0.0,720
5c053d3c-9632-11f1-b6c4-0242ac130203,Ochuwa Pearl Isa,THUNDER THUNDER,16739.0,155481.0,Player 1,138742.0,720
e7662f58-94ca-11f1-860e-0242ac130202,vijaikm,Neural,60117.0,62236.0,Player 1,2119.0,720
5df501c4-96bc-11f1-ad7c-0242ac130204,vijaikm,Rudranarayan Pradhan,91174.0,84314.0,Player 0,6860.0,720
d7eaea2e-94d3-11f1-8ffa-0242ac130203,vijaikm,miaoqing long,63923.0,9896.0,Player 0,54027.0,720
38b6e1e2-96ef-11f1-af4c-0242ac130203,vijaikm,MightyK,127537.0,115361.0,Player 0,12176.0,720
68d2ee3e-9933-11f1-83d6-0242ac130204,vijaikm,Roshan Roy,53599.0,52423.0,Player 0,1176.0,720
df4b193a-95cb-11f1-bfee-0242ac130202,vijaikm,Benjamin H Pepper,47554.0,131640.0,Player 1,84086.0,720
4c4e7a6c-991f-11f1-9a4b-0242ac130203,DeokJin,vijaikm,26878.0,117197.0,Player 1,90319.0,720
ed65af1e-9632-11f1-8a1b-0242ac130204,pranrocky,THUNDER THUNDER,47557.0,139213.0,Player 1,91656.0,720
92cf5972-96f2-11f1-9b6a-0242ac130204,vijaikm,KoRo2_JP,58367.0,52682.0,Player 0,5685.0,720
03915342-96a6-11f1-b4e1-0242ac130204,Yunho Hwang,vijaikm,97039.0,37920.0,Player 0,59119.0,720
cd0cfb66-9928-11f1-9cfb-0242ac130202,Vladimir Babin,vijaikm,80635.0,96178.0,Player 1,15543.0,720
8d28ea5c-9700-11f1-899f-0242ac130202,vijaikm,Kevin E R MILLE,97594.0,96053.0,Player 0,1541.0,720
cb5e7028-98b6-11f1-9a6d-0242ac130203,vijaikm,我的AI是豆包,88745.0,89147.0,Player 1,402.0,720
ae13b438-96db-11f1-9649-0242ac130204,Kazuta MIZUTA,vijaikm,69376.0,72349.0,Player 1,2973.0,720
96121a92-9b99-11f1-950b-0242ac130203,Rayk Kretzschmar,vijaikm,115985.0,107792.0,Player 0,8193.0,720
fe76b36c-9a2d-11f1-9546-0242ac130203,Thomas Tschinkel,カワシギ,81236.0,78284.0,Player 0,2952.0,720
07b02082-99af-11f1-9d07-0242ac130202,Maksim Borisov,vijaikm,48261.0,49546.0,Player 1,1285.0,720
ac789bfc-9901-11f1-8cad-0242ac130202,vijaikm,PRADHAN RS,74195.0,68080.0,Player 0,6115.0,720
a7fe08f2-9701-11f1-9462-0242ac130203,vijaikm,xiao cat q,129955.0,127414.0,Player 0,2541.0,720
35897a66-9ba4-11f1-afcb-0242ac130202,vijaikm,Karl0106,104091.0,106061.0,Player 1,1970.0,720
d51540fc-992d-11f1-80db-0242ac130202,カワシギ,Ueddy,97958.0,97344.0,Player 0,614.0,720
3f794f20-9a7c-11f1-bbb1-0242ac130203,カワシギ,Thomas Tschinkel,77731.0,76220.0,Player 0,1511.0,720
be283b9e-9a39-11f1-bc7c-0242ac130203,カワシギ,Thomas Tschinkel,117554.0,117668.0,Player 1,114.0,720
a07540e0-9a5e-11f1-80ec-0242ac130204,カワシギ,Thomas Tschinkel,80257.0,86742.0,Player 1,6485.0,720
bafbc088-986a-11f1-bdea-0242ac130203,Thomas Tschinkel,カワシギ,84736.0,91018.0,Player 1,6282.0,720
7a356754-9917-11f1-88c8-0242ac130203,カワシギ,Ueddy,69077.0,69256.0,Player 1,179.0,720
ba89fa50-96d2-11f1-9e77-0242ac130203,vijaikm,Gaddam Shiva Teja,91477.0,78712.0,Player 0,12765.0,720
6b793a14-96d4-11f1-a072-0242ac130203,vijaikm,Dang Khoa Nguyen,93226.0,77109.0,Player 0,16117.0,720
0ac0a910-992b-11f1-a072-0242ac130203,vijaikm,Michael Timbs,137632.0,131493.0,Player 0,6139.0,720
b8f04468-992c-11f1-891f-0242ac130204,vijaikm,Bao Tran,89588.0,89160.0,Player 0,428.0,720
82c61f4a-98d0-11f1-a27f-0242ac130204,vijaikm,EdGy2k,75146.0,59020.0,Player 0,16126.0,720
acb78790-99b0-11f1-b3bd-0242ac130203,vijaikm,JackChenghao,110221.0,110576.0,Player 1,355.0,720
baa76992-978a-11f1-82d5-0242ac130204,カワシギ,researchstudio.site,107872.0,98298.0,Player 0,9574.0,720
c86a46d6-9b7b-11f1-86ef-0242ac130203,Ricky,vijaikm,99859.0,89730.0,Player 0,10129.0,720
fe9e6cf6-98aa-11f1-97f6-0242ac130203,vijaikm,sbol ball,71266.0,78271.0,Player 1,7005.0,720
233f41e8-96f3-11f1-814b-0242ac130202,Tutti,vijaikm,36716.0,51879.0,Player 1,15163.0,720
d5ce5bd8-96c0-11f1-8d2a-0242ac130203,vijaikm,Ashutosh Ghodasara,127740.0,83149.0,Player 0,44591.0,720
4c921c08-949d-11f1-8540-0242ac130203,Arnav,vijaikm,10693.0,4584.0,Player 0,6109.0,720
11918d18-9930-11f1-81d1-0242ac130203,RicardoLópez,vijaikm,74832.0,73012.0,Player 0,1820.0,720
3ac95ef0-96dc-11f1-aa6a-0242ac130202,vijaikm,Yuki.O,85753.0,111742.0,Player 1,25989.0,720
c58cce5e-96c9-11f1-84ae-0242ac130202,vijaikm,Zhang Yingluo,86695.0,81771.0,Player 0,4924.0,720
6e1401ce-5256-11ef-b3a4-0242ac130202,p0,p1,-1.0,-1.0,Tie,0.0,720
325ddaf4-991e-11f1-8bfc-0242ac130204,Rishikesh Bharat Koli,vijaikm,2.0,120571.0,Player 1,120569.0,720
be64760a-96be-11f1-a58c-0242ac130204,vijaikm,vijaikm,44589.0,44634.0,Player 1,45.0,720
6c522a7a-96b3-11f1-9920-0242ac130202,clora,vijaikm,102959.0,42319.0,Player 0,60640.0,720
41f9c940-9ba9-11f1-b064-0242ac130204,vijaikm,BOB,135446.0,140230.0,Player 1,4784.0,720
2b7dc608-949c-11f1-a014-0242ac130203,Fanis Alexakis,vijaikm,7549.0,5920.0,Player 0,1629.0,720
90267571,Winter Lamb,Taehoon Hwang,0.0,0.0,Tie,0.0,720
ef273a4c-9499-11f1-9bfe-0242ac130204,vijaikm,Yangle Ma,5967.0,31593.0,Player 1,25626.0,720
d9f17b04-9932-11f1-a957-0242ac130202,vijaikm,Arnie Jimenez,82482.0,82658.0,Player 1,176.0,720
6f6e951a-96d9-11f1-a04f-0242ac130203,xlnt,vijaikm,109752.0,120548.0,Player 1,10796.0,720
11e928d2-96e9-11f1-a8c2-0242ac130202,Hiro Nomo,vijaikm,90142.0,149655.0,Player 1,59513.0,720
47416b42-94d3-11f1-ab6d-0242ac130204,vijaikm,edwinis,50605.0,68046.0,Player 1,17441.0,720
dd02c770-96fe-11f1-8ac8-0242ac130203,vijaikm,Qimra1729,35499.0,33915.0,Player 0,1584.0,720
6f1fa1fe-98ae-11f1-84b1-0242ac130204,vijaikm,EdGy2k,98364.0,81324.0,Player 0,17040.0,720
8d130abe-98ab-11f1-bdc4-0242ac130204,vijaikm,Natalia Mawyin,69070.0,55462.0,Player 0,13608.0,720
48af538e-96d3-11f1-a599-0242ac130203,vijaikm,José Luis Gómezz,71935.0,75263.0,Player 1,3328.0,720
a9df35ee-9498-11f1-bbd7-0242ac130203,vijaikm,vijaikm,3305.0,3315.0,Player 1,10.0,720
8e6ed46c-95ed-11f1-9f4c-0242ac130204,vijaikm,Ryan Triplett,75529.0,48812.0,Player 0,26717.0,720
a40dc334-983e-11f1-95a9-0242ac130204,vijaikm,vijaikm,58755.0,58273.0,Player 0,482.0,720
a8a4ceb0-96d6-11f1-8c2b-0242ac130203,Ronty00,vijaikm,62501.0,73951.0,Player 1,11450.0,720
7f408536-9556-11f1-9c6b-0242ac130204,vijaikm,ChrisDavis,46742.0,64632.0,Player 1,17890.0,720
9889759a-9905-11f1-b5da-0242ac130202,カワシギ,Thomas Tschinkel,136045.0,124193.0,Player 0,11852.0,720
a754b91e-9922-11f1-a870-0242ac130204,vijaikm,안녕하세요이세입니다잘부탁드립니다,165944.0,125963.0,Player 0,39981.0,720
90297819,somewhere after,StopPlantingStartGameTheorying,0.0,0.0,Tie,0.0,720
ad7e0e8c-9574-11f1-b790-0242ac130204,vijaikm,Lochan Naik,62191.0,21780.0,Player 0,40411.0,720
b88c39d8-96bf-11f1-b198-0242ac130203,vijaikm,fvong,136960.0,57996.0,Player 0,78964.0,720
044f1aa0-989d-11f1-9dc3-0242ac130204,YujieXing10,vijaikm,112102.0,116856.0,Player 1,4754.0,720
cef59db2-96bb-11f1-a883-0242ac130204,vijaikm,Mark Schatza,65049.0,58501.0,Player 0,6548.0,720
1ac7a986-96c8-11f1-8702-0242ac130203,vijaikm,星之海,92515.0,72239.0,Player 0,20276.0,720
519f8ecc-9832-11f1-981b-0242ac130203,vijaikm,oliver,68757.0,71680.0,Player 1,2923.0,720
e46b3eea-96ca-11f1-8753-0242ac130204,vijaikm,Zhanpeng.W,76378.0,70176.0,Player 0,6202.0,720
ccb1843e-9928-11f1-914b-0242ac130204,vijaikm,Cary Jin,113474.0,130650.0,Player 1,17176.0,720
b1a48808-9ba8-11f1-bad8-0242ac130204,vijaikm,Aaweg,89125.0,87159.0,Player 0,1966.0,720
4a8df5ea-94d3-11f1-a79d-0242ac130203,Darshan Makwana,vijaikm,72280.0,56606.0,Player 0,15674.0,720
9f036bb2-970a-11f1-a207-0242ac130203,KKY,vijaikm,135961.0,135961.0,Tie,0.0,720
159d9cfc-96fc-11f1-baf9-0242ac130203,vijaikm,SuroRitch,72630.0,67052.0,Player 0,5578.0,720
3096bb9a-96ea-11f1-9f11-0242ac130203,vijaikm,SeshuRaju 🧘‍♂️,109565.0,92072.0,Player 0,17493.0,720
4eab2e36-9b77-11f1-8c17-0242ac130203,Triston Morgan,vijaikm,92144.0,71180.0,Player 0,20964.0,720
5ceb392a-96cf-11f1-af15-0242ac130204,vijaikm,Klgv Klgv,76407.0,66181.0,Player 0,10226.0,720
fb3c76c6-96ec-11f1-80d9-0242ac130203,vijaikm,Batuhan Ustun,59991.0,60835.0,Player 1,844.0,720
91120839,Ztr0,Aberrchan,0.0,0.0,Tie,0.0,720
