episode_id,step,day,player,order_type,item,quantity
2ff53598-96c4-11f1-8241-0242ac130203,525,21,1,SELL,MILK,2
2ff53598-96c4-11f1-8241-0242ac130203,526,21,1,SELL,WHEAT,14
2ff53598-96c4-11f1-8241-0242ac130203,526,21,1,SELL,MILK,2
2ff53598-96c4-11f1-8241-0242ac130203,527,21,1,SELL,STRAWBERRY,3
2ff53598-96c4-11f1-8241-0242ac130203,528,22,1,SELL,MELON,10
2ff53598-96c4-11f1-8241-0242ac130203,528,22,1,SELL,STRAWBERRY,2
2ff53598-96c4-11f1-8241-0242ac130203,529,22,1,SELL,STRAWBERRY,14
2ff53598-96c4-11f1-8241-0242ac130203,529,22,1,SELL,FERTILIZER,3
2ff53598-96c4-11f1-8241-0242ac130203,529,22,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,529,22,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,529,22,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,530,22,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,530,22,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,530,22,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,530,22,1,BUY_PRODUCT,WHEAT,15
2ff53598-96c4-11f1-8241-0242ac130203,531,22,1,SELL,CARROT,7
2ff53598-96c4-11f1-8241-0242ac130203,531,22,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,531,22,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,531,22,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,531,22,1,BUY_PRODUCT,WHEAT,7
2ff53598-96c4-11f1-8241-0242ac130203,532,22,1,SELL,STRAWBERRY,14
2ff53598-96c4-11f1-8241-0242ac130203,532,22,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,532,22,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,532,22,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,532,22,1,BUY_PRODUCT,WHEAT,12
2ff53598-96c4-11f1-8241-0242ac130203,533,22,1,SELL,FERTILIZER,1
2ff53598-96c4-11f1-8241-0242ac130203,534,22,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,537,22,1,SELL,FERTILIZER,1
2ff53598-96c4-11f1-8241-0242ac130203,537,22,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,537,22,1,SELL,MILK,15
2ff53598-96c4-11f1-8241-0242ac130203,538,22,1,SELL,MILK,19
2ff53598-96c4-11f1-8241-0242ac130203,538,22,1,SELL,WOOL,24
2ff53598-96c4-11f1-8241-0242ac130203,539,22,1,SELL,WOOL,24
2ff53598-96c4-11f1-8241-0242ac130203,539,22,1,SELL,FERTILIZER,8
2ff53598-96c4-11f1-8241-0242ac130203,539,22,1,BUY_PRODUCT,WHEAT,7
2ff53598-96c4-11f1-8241-0242ac130203,540,22,1,SELL,FERTILIZER,5
2ff53598-96c4-11f1-8241-0242ac130203,540,22,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,541,22,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,542,22,1,SELL,MILK,24
2ff53598-96c4-11f1-8241-0242ac130203,543,22,1,SELL,WOOL,44
2ff53598-96c4-11f1-8241-0242ac130203,543,22,1,SELL,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,544,22,1,SELL,STRAWBERRY,2
2ff53598-96c4-11f1-8241-0242ac130203,544,22,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,545,22,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,546,22,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,548,22,1,SELL,STRAWBERRY,6
2ff53598-96c4-11f1-8241-0242ac130203,548,22,1,SELL,FERTILIZER,5
2ff53598-96c4-11f1-8241-0242ac130203,548,22,1,SELL,FERTILIZER,4
2ff53598-96c4-11f1-8241-0242ac130203,549,22,1,SELL,STRAWBERRY,6
2ff53598-96c4-11f1-8241-0242ac130203,550,22,1,SELL,WOOL,2
2ff53598-96c4-11f1-8241-0242ac130203,550,22,1,SELL,FERTILIZER,8
2ff53598-96c4-11f1-8241-0242ac130203,551,22,1,SELL,WOOL,12
2ff53598-96c4-11f1-8241-0242ac130203,552,23,1,SELL,STRAWBERRY,2
2ff53598-96c4-11f1-8241-0242ac130203,552,23,1,SELL,FERTILIZER,1
2ff53598-96c4-11f1-8241-0242ac130203,553,23,1,SELL,WOOL,8
2ff53598-96c4-11f1-8241-0242ac130203,553,23,1,SELL,FERTILIZER,2
2ff53598-96c4-11f1-8241-0242ac130203,553,23,1,SELL,FERTILIZER,1
2ff53598-96c4-11f1-8241-0242ac130203,553,23,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,553,23,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,553,23,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,554,23,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,554,23,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,554,23,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,554,23,1,BUY_PRODUCT,WHEAT,14
2ff53598-96c4-11f1-8241-0242ac130203,555,23,1,SELL,FERTILIZER,1
2ff53598-96c4-11f1-8241-0242ac130203,555,23,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,555,23,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,555,23,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,555,23,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,556,23,1,SELL,FERTILIZER,1
2ff53598-96c4-11f1-8241-0242ac130203,556,23,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,556,23,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,556,23,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,556,23,1,BUY_PRODUCT,WHEAT,12
2ff53598-96c4-11f1-8241-0242ac130203,558,23,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,560,23,1,SELL,WHEAT,3
2ff53598-96c4-11f1-8241-0242ac130203,560,23,1,SELL,FERTILIZER,2
2ff53598-96c4-11f1-8241-0242ac130203,560,23,1,BUY_PRODUCT,WHEAT,4
2ff53598-96c4-11f1-8241-0242ac130203,561,23,1,SELL,WHEAT,6
2ff53598-96c4-11f1-8241-0242ac130203,562,23,1,BUY_PRODUCT,WHEAT,3
2ff53598-96c4-11f1-8241-0242ac130203,562,23,1,SELL,STRAWBERRY,13
2ff53598-96c4-11f1-8241-0242ac130203,563,23,1,SELL,STRAWBERRY,13
2ff53598-96c4-11f1-8241-0242ac130203,563,23,1,SELL,MILK,4
2ff53598-96c4-11f1-8241-0242ac130203,563,23,1,SELL,WHEAT,14
2ff53598-96c4-11f1-8241-0242ac130203,563,23,1,SELL,WHEAT,12
2ff53598-96c4-11f1-8241-0242ac130203,563,23,1,SELL,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,563,23,1,SELL,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,563,23,1,BUY_PRODUCT,WHEAT,3
2ff53598-96c4-11f1-8241-0242ac130203,563,23,1,SELL,MELON,6
2ff53598-96c4-11f1-8241-0242ac130203,564,23,1,SELL,MELON,6
2ff53598-96c4-11f1-8241-0242ac130203,564,23,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,565,23,1,SELL,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,565,23,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,566,23,1,SELL,WHEAT,3
2ff53598-96c4-11f1-8241-0242ac130203,566,23,1,SELL,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,566,23,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,566,23,1,SELL,MILK,4
2ff53598-96c4-11f1-8241-0242ac130203,567,23,1,SELL,STRAWBERRY,14
2ff53598-96c4-11f1-8241-0242ac130203,567,23,1,SELL,MILK,4
2ff53598-96c4-11f1-8241-0242ac130203,567,23,1,SELL,WHEAT,16
2ff53598-96c4-11f1-8241-0242ac130203,567,23,1,SELL,WOOL,3
2ff53598-96c4-11f1-8241-0242ac130203,567,23,1,BUY_PRODUCT,WHEAT,3
2ff53598-96c4-11f1-8241-0242ac130203,568,23,1,SELL,MELON,9
2ff53598-96c4-11f1-8241-0242ac130203,568,23,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,569,23,1,SELL,WHEAT,4
2ff53598-96c4-11f1-8241-0242ac130203,569,23,1,SELL,FERTILIZER,3
2ff53598-96c4-11f1-8241-0242ac130203,569,23,1,SELL,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,569,23,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,570,23,1,SELL,STRAWBERRY,4
2ff53598-96c4-11f1-8241-0242ac130203,570,23,1,SELL,FERTILIZER,12
2ff53598-96c4-11f1-8241-0242ac130203,570,23,1,SELL,MILK,1
2ff53598-96c4-11f1-8241-0242ac130203,570,23,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,571,23,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,572,23,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,573,23,1,BUY_PRODUCT,WHEAT,4
2ff53598-96c4-11f1-8241-0242ac130203,573,23,1,SELL,MILK,2
2ff53598-96c4-11f1-8241-0242ac130203,574,23,1,SELL,MILK,12
2ff53598-96c4-11f1-8241-0242ac130203,574,23,1,SELL,STRAWBERRY,6
2ff53598-96c4-11f1-8241-0242ac130203,574,23,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,575,23,1,BUY_PRODUCT,WHEAT,5
2ff53598-96c4-11f1-8241-0242ac130203,576,24,1,SELL,WHEAT,12
2ff53598-96c4-11f1-8241-0242ac130203,576,24,1,SELL,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,576,24,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,577,24,1,SELL,STRAWBERRY,29
2ff53598-96c4-11f1-8241-0242ac130203,577,24,1,SELL,MELON,6
2ff53598-96c4-11f1-8241-0242ac130203,577,24,1,SELL,FERTILIZER,7
2ff53598-96c4-11f1-8241-0242ac130203,577,24,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,577,24,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,577,24,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,577,24,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,578,24,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,578,24,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,578,24,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,578,24,1,BUY_PRODUCT,WHEAT,11
2ff53598-96c4-11f1-8241-0242ac130203,579,24,1,SELL,STRAWBERRY,35
2ff53598-96c4-11f1-8241-0242ac130203,579,24,1,SELL,MELON,8
2ff53598-96c4-11f1-8241-0242ac130203,579,24,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,579,24,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,579,24,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,579,24,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,580,24,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,580,24,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,580,24,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,580,24,1,BUY_PRODUCT,WHEAT,10
2ff53598-96c4-11f1-8241-0242ac130203,582,24,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,583,24,1,SELL,MELON,7
2ff53598-96c4-11f1-8241-0242ac130203,583,24,1,SELL,FERTILIZER,2
2ff53598-96c4-11f1-8241-0242ac130203,584,24,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,585,24,1,SELL,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,586,24,1,BUY_PRODUCT,WHEAT,4
2ff53598-96c4-11f1-8241-0242ac130203,587,24,1,SELL,WHEAT,5
2ff53598-96c4-11f1-8241-0242ac130203,587,24,1,BUY_PRODUCT,WHEAT,6
2ff53598-96c4-11f1-8241-0242ac130203,588,24,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,589,24,1,SELL,WHEAT,4
2ff53598-96c4-11f1-8241-0242ac130203,590,24,1,SELL,STRAWBERRY,2
2ff53598-96c4-11f1-8241-0242ac130203,590,24,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,592,24,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,593,24,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,594,24,1,SELL,WHEAT,13
2ff53598-96c4-11f1-8241-0242ac130203,594,24,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,595,24,1,SELL,STRAWBERRY,4
2ff53598-96c4-11f1-8241-0242ac130203,595,24,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,596,24,1,SELL,STRAWBERRY,4
2ff53598-96c4-11f1-8241-0242ac130203,596,24,1,SELL,FERTILIZER,5
2ff53598-96c4-11f1-8241-0242ac130203,596,24,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,597,24,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,598,24,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,599,24,1,SELL,WHEAT,11
2ff53598-96c4-11f1-8241-0242ac130203,599,24,1,BUY_PRODUCT,WHEAT,3
2ff53598-96c4-11f1-8241-0242ac130203,599,24,1,SELL,STRAWBERRY,4
2ff53598-96c4-11f1-8241-0242ac130203,600,25,1,SELL,MELON,6
2ff53598-96c4-11f1-8241-0242ac130203,600,25,1,SELL,STRAWBERRY,4
2ff53598-96c4-11f1-8241-0242ac130203,600,25,1,SELL,WHEAT,6
2ff53598-96c4-11f1-8241-0242ac130203,600,25,1,SELL,WHEAT,3
2ff53598-96c4-11f1-8241-0242ac130203,600,25,1,SELL,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,600,25,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,601,25,1,SELL,STRAWBERRY,21
2ff53598-96c4-11f1-8241-0242ac130203,601,25,1,SELL,FERTILIZER,10
2ff53598-96c4-11f1-8241-0242ac130203,601,25,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,601,25,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,601,25,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,601,25,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,602,25,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,602,25,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,602,25,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,602,25,1,BUY_PRODUCT,WHEAT,11
2ff53598-96c4-11f1-8241-0242ac130203,603,25,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,603,25,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,603,25,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,603,25,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,604,25,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,604,25,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,604,25,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,604,25,1,BUY_PRODUCT,WHEAT,8
2ff53598-96c4-11f1-8241-0242ac130203,608,25,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,608,25,1,SELL,MILK,6
2ff53598-96c4-11f1-8241-0242ac130203,609,25,1,SELL,MILK,6
2ff53598-96c4-11f1-8241-0242ac130203,609,25,1,SELL,MILK,9
2ff53598-96c4-11f1-8241-0242ac130203,610,25,1,SELL,MILK,9
2ff53598-96c4-11f1-8241-0242ac130203,610,25,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,611,25,1,BUY_PRODUCT,WHEAT,3
2ff53598-96c4-11f1-8241-0242ac130203,612,25,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,613,25,1,SELL,MILK,6
2ff53598-96c4-11f1-8241-0242ac130203,613,25,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,613,25,1,SELL,WOOL,9
2ff53598-96c4-11f1-8241-0242ac130203,614,25,1,SELL,WOOL,9
2ff53598-96c4-11f1-8241-0242ac130203,614,25,1,SELL,MILK,9
2ff53598-96c4-11f1-8241-0242ac130203,614,25,1,BUY_PRODUCT,WHEAT,5
2ff53598-96c4-11f1-8241-0242ac130203,615,25,1,SELL,WHEAT,7
2ff53598-96c4-11f1-8241-0242ac130203,615,25,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,617,25,1,SELL,EGG,8
2ff53598-96c4-11f1-8241-0242ac130203,617,25,1,SELL,WOOL,3
2ff53598-96c4-11f1-8241-0242ac130203,618,25,1,SELL,MILK,14
2ff53598-96c4-11f1-8241-0242ac130203,618,25,1,SELL,WOOL,9
2ff53598-96c4-11f1-8241-0242ac130203,618,25,1,SELL,STRAWBERRY,6
2ff53598-96c4-11f1-8241-0242ac130203,618,25,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,620,25,1,SELL,STRAWBERRY,6
2ff53598-96c4-11f1-8241-0242ac130203,620,25,1,SELL,FERTILIZER,1
2ff53598-96c4-11f1-8241-0242ac130203,623,25,1,SELL,MELON,6
2ff53598-96c4-11f1-8241-0242ac130203,623,25,1,SELL,FERTILIZER,1
2ff53598-96c4-11f1-8241-0242ac130203,625,26,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,625,26,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,625,26,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,625,26,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,625,26,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,625,26,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,625,26,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,625,26,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,625,26,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,625,26,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,626,26,1,SELL,MELON,6
2ff53598-96c4-11f1-8241-0242ac130203,626,26,1,SELL,WOOL,1
2ff53598-96c4-11f1-8241-0242ac130203,626,26,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,626,26,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,626,26,1,BUY_SEED,WHEAT,30
2ff53598-96c4-11f1-8241-0242ac130203,628,26,1,SELL,WOOL,2
2ff53598-96c4-11f1-8241-0242ac130203,632,26,1,SELL,WOOL,12
2ff53598-96c4-11f1-8241-0242ac130203,633,26,1,SELL,MILK,15
2ff53598-96c4-11f1-8241-0242ac130203,634,26,1,SELL,STRAWBERRY,20
2ff53598-96c4-11f1-8241-0242ac130203,634,26,1,SELL,MILK,15
2ff53598-96c4-11f1-8241-0242ac130203,638,26,1,SELL,MILK,30
2ff53598-96c4-11f1-8241-0242ac130203,638,26,1,SELL,STRAWBERRY,20
2ff53598-96c4-11f1-8241-0242ac130203,640,26,1,BUY_SEED,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,642,26,1,SELL,WHEAT,5
2ff53598-96c4-11f1-8241-0242ac130203,642,26,1,SELL,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,642,26,1,BUY_SEED,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,646,26,1,SELL,WHEAT,3
2ff53598-96c4-11f1-8241-0242ac130203,649,27,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,649,27,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,649,27,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,649,27,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,649,27,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,649,27,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,649,27,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,649,27,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,649,27,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,649,27,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,650,27,1,SELL,MELON,6
2ff53598-96c4-11f1-8241-0242ac130203,650,27,1,SELL,FERTILIZER,16
2ff53598-96c4-11f1-8241-0242ac130203,650,27,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,650,27,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,651,27,1,SELL,FERTILIZER,20
2ff53598-96c4-11f1-8241-0242ac130203,651,27,1,SELL,WHEAT,3
2ff53598-96c4-11f1-8241-0242ac130203,653,27,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,656,27,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,657,27,1,SELL,MILK,9
2ff53598-96c4-11f1-8241-0242ac130203,658,27,1,SELL,MILK,9
2ff53598-96c4-11f1-8241-0242ac130203,658,27,1,SELL,STRAWBERRY,2
2ff53598-96c4-11f1-8241-0242ac130203,658,27,1,SELL,WOOL,1
2ff53598-96c4-11f1-8241-0242ac130203,659,27,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,660,27,1,BUY_PRODUCT,WHEAT,4
2ff53598-96c4-11f1-8241-0242ac130203,661,27,1,SELL,STRAWBERRY,2
2ff53598-96c4-11f1-8241-0242ac130203,662,27,1,SELL,MILK,10
2ff53598-96c4-11f1-8241-0242ac130203,662,27,1,SELL,STRAWBERRY,2
2ff53598-96c4-11f1-8241-0242ac130203,662,27,1,SELL,WOOL,1
2ff53598-96c4-11f1-8241-0242ac130203,663,27,1,BUY_PRODUCT,WHEAT,3
2ff53598-96c4-11f1-8241-0242ac130203,664,27,1,BUY_PRODUCT,WHEAT,5
2ff53598-96c4-11f1-8241-0242ac130203,664,27,1,SELL,STRAWBERRY,8
2ff53598-96c4-11f1-8241-0242ac130203,665,27,1,SELL,STRAWBERRY,8
2ff53598-96c4-11f1-8241-0242ac130203,665,27,1,SELL,STRAWBERRY,2
2ff53598-96c4-11f1-8241-0242ac130203,666,27,1,SELL,STRAWBERRY,4
2ff53598-96c4-11f1-8241-0242ac130203,668,27,1,SELL,MILK,4
2ff53598-96c4-11f1-8241-0242ac130203,668,27,1,SELL,WHEAT,4
2ff53598-96c4-11f1-8241-0242ac130203,669,27,1,SELL,STRAWBERRY,8
2ff53598-96c4-11f1-8241-0242ac130203,670,27,1,SELL,STRAWBERRY,4
2ff53598-96c4-11f1-8241-0242ac130203,671,27,1,SELL,MILK,15
2ff53598-96c4-11f1-8241-0242ac130203,673,28,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,673,28,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,673,28,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,673,28,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,673,28,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,673,28,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,673,28,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,673,28,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,673,28,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,673,28,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,674,28,1,SELL,MILK,4
2ff53598-96c4-11f1-8241-0242ac130203,674,28,1,SELL,FERTILIZER,8
2ff53598-96c4-11f1-8241-0242ac130203,674,28,1,SELL,FERTILIZER,2
2ff53598-96c4-11f1-8241-0242ac130203,674,28,1,HIRE,,1
2ff53598-96c4-11f1-8241-0242ac130203,674,28,1,SELL,MILK,8
2ff53598-96c4-11f1-8241-0242ac130203,675,28,1,SELL,MILK,8
2ff53598-96c4-11f1-8241-0242ac130203,677,28,1,SELL,FERTILIZER,5
2ff53598-96c4-11f1-8241-0242ac130203,679,28,1,SELL,MILK,8
2ff53598-96c4-11f1-8241-0242ac130203,680,28,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,681,28,1,SELL,WHEAT,29
2ff53598-96c4-11f1-8241-0242ac130203,681,28,1,BUY_PRODUCT,WHEAT,12
2ff53598-96c4-11f1-8241-0242ac130203,682,28,1,SELL,STRAWBERRY,3
2ff53598-96c4-11f1-8241-0242ac130203,683,28,1,SELL,STRAWBERRY,12
2ff53598-96c4-11f1-8241-0242ac130203,686,28,1,SELL,MILK,9
2ff53598-96c4-11f1-8241-0242ac130203,686,28,1,SELL,STRAWBERRY,3
2ff53598-96c4-11f1-8241-0242ac130203,687,28,1,SELL,STRAWBERRY,23
2ff53598-96c4-11f1-8241-0242ac130203,687,28,1,SELL,MILK,12
2ff53598-96c4-11f1-8241-0242ac130203,687,28,1,SELL,MILK,1
2ff53598-96c4-11f1-8241-0242ac130203,689,28,1,SELL,STRAWBERRY,3
2ff53598-96c4-11f1-8241-0242ac130203,690,28,1,SELL,STRAWBERRY,6
2ff53598-96c4-11f1-8241-0242ac130203,691,28,1,SELL,STRAWBERRY,14
2ff53598-96c4-11f1-8241-0242ac130203,691,28,1,SELL,WHEAT,3
2ff53598-96c4-11f1-8241-0242ac130203,693,28,1,SELL,WHEAT,32
2ff53598-96c4-11f1-8241-0242ac130203,693,28,1,SELL,FERTILIZER,2
2ff53598-96c4-11f1-8241-0242ac130203,693,28,1,BUY_PRODUCT,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,694,28,1,SELL,WHEAT,2
2ff53598-96c4-11f1-8241-0242ac130203,694,28,1,BUY_PRODUCT,WHEAT,1
2ff53598-96c4-11f1-8241-0242ac130203,695,28,1,SELL,WHEAT,4
2ff53598-96c4-11f1-8241-0242ac130203,695,28,1,SELL,FERTILIZER,1
2ff53598-96c4-11f1-8241-0242ac130203,697,29,1,HIRE,,1
